Customer Review,Emotion
ego enggak  sambut barangnya selevel sekali. sementara itu gojek instan. boleh terbalik gojek segala toko. nan jelas hamba udah komplain tapi by komposisi diubah kesudahannya bantuan diteruskan ke penjual. aneh!! sesudah dibantu tokopedia care belakangan kentara  lengah mengoper ke bait individu lain. serta tinggal sambil reaksi pengecekan.,0
"nipu, ini mah tidak 90 yard wkwkwk kaco",0
ini cak kenapa belum dalam bahas agaknya kan hamba mintanya memukul lumat bener2 parah...... !!,0
telah ga terhormat cak kok ga dibuang aja!!!,0
"corong pelnya bagus. tp dr 2 sekitar yg aku pesan, cm dikirim 1 item, gawai selabar aja. pitingan jemurannya gak dikirim. sedangkan dalam innvoicenya ditulis 2 items lagi trnyt penjualnya tambahan pula berangasan yah, pake ngancem kl ksh peruntungan 1, mrk tdk mengenai bela ngecek ke poin transportasi",0
"frustrasi serta terlampau tdk kenyang dgn pelayanan. mulai tgl 18 sesudah pesanan barang, jangka itu gengsi tengah mengharap konfirmasi, setuju artinya belum diproses untuk penjual.. ego menyelenggarakan penundaan sebab abdi ingin merombak kreasi yg mau ego bayar dalam gerai yg sama.. patik pengukuhan pengasong melalu chat berbatas 3x menurut menawar operasi pembatalan.. datang lilin lebah yaum sebelum tidur, pangkat tengah menanti verifikasi yg artinya order hamba belum diproses.. tp peng-hujung tgl 19 juli 2021 pagi, pengecer menyalin statusnya selaku diproses.. yg artinya pengasong tak berkenan menunaikan pembatalan.. dengan kedudukan diubah setuju mendiami utusan (masih ditanggal 19 pagi).. tapi datang tgl 21, harta belum dikirim, serta kelas lagi menanti kurir.. situasi transportasi tiada terupdate.. pengecer mendakwa sisi provider pengiriman.. produk a hijau dikirim setelat kawula memberi tahu ke bagian tokopedia..",0
"nan istimewa pergi paham deh. perkara status bahana ampun ya, bisa jadi serupa setingkat mainan anak-anak berwujud handphone.",0
topeng tertipis nan sempat kawula borong,0
"mic speakernya rusak, suaranya sekali mini banget, nyaris gak pandai dengar. hmm titinada worth it. gak dalam melihat dulu sebelum kirim!",0
l2 r2 trigger nya sempuras jenis ***,0
"permintaan minggu kedatangan rabu, terbelakang nya mengakibatkan ampuun, dekat tanyain segar info jika overload orderan, itupun perdana selasa dikirim, ga berdiri penegasan induk  untuk overload orderan. ga tanggungjawab.",0
"hati2 bayar buatan nya. tanpa mencapai kecewa. berambisi raih angpau nya, malahan zonk. kaul honorarium pada official store nya, lebih lagi dikirim dr gardu canggah . ga dpt deh sagu hati nya.",0
"jeruknya udh bangsai dikirim yg gk busuk, gk terlihat pula airnya pilus gigih",0
serpihan kayu celananya sungguhsungguh sekali minim lalu melamun gak bertemu gambar. dalam rajah kayak katun kasar gitu tapi aslinya yg dikirim genting selanjutnya gak terlampau ya. maaf.,0
ga jelas aromanya,0
transportasi kolot,0
"sementara itu udh atc bubble tapi gaada , paraaaaah sokong perbaikin , kendati pemesan jelak",0
wejangan 3 nan datang 2. hendaknya pangestu deh yg curangin,0
"promo ngawur, kerinduan uber potongan (harga) partikular makin garib dr promo reguler.",0
karungnya hebat minim kagak bertemu dekat pigura,0
pewarna nya jelek banget.. detailing nya jelek parah.. melimpah sih.. tapi betul gitu.. jelek,0
taraf muatan tiada perfek,0
"packing punca peralatan benar-benar mengecewakan, kotor, bocor, musiknya jg ga jalan, bertimbun jalur",0
"campur ka. mengapa iya bahkan ke sini pengangkutan sekitar nya kian jelek.. benda melembak yg keriput, kusut, rusak.. bantu dong ke depannya pada perbaiki",0
"bagasi jelek, terakhir agak solak dekat pake udah gosong, tera udh kebuka,",0
perkakas tak tertangkap dalam operasikan .. selesei menyurati customer service belom wujud response,0
habis ga sumbut mengapa ga dibuang aja!!!,0
uluran tangan pengapalan nya pada silih minus konfirmasi... a minus meriangkan,0
materi hadir pada limitasi buruk parah. lcd pecah.,0
"sayap gerai tiada jelas, dekat mensyaratkan perabot a yg nanti kira-kira b, selanjutnya sebelah gerai merasa benar, sedia muatan yg ga dekat mengangkut pengambalian 14 musim katanua sd skrg agak blm",0
lain orlee nan dikirim. rapuh,0
pekerjaan yg k2 ko sy terlalu kecewa... sampul selesei terdengar kahwa beterbangan k mna� gak tau ini dosa dr selese seler alias kurir.,0
"sy suah cara jd sy tdk hendak menjelekan bisnis org, sya pemaafan klo mula-mula kulak colokan celaka sy prasangka kurir, tpi perundingan ke-2 ini alat penerangan 2dari 3 sekadar hidup setengah, dengan jalan apa admin jualan kagak melihat dulu sebelum pac d kirim. lempeng hati p ya kecewa, beta kulak muatan agak-agak gampang tapi tak yg tuna donk.. layak terakhir mungkin n bayaran pada gardu ini ????",0
jelek,0
"wax apaan ini, aroma maltos ahmar ala cair lalu manis. bikin mesra bos badan, dna tak kuasa kering. kagak bfungsi sinkron deskripsi, komplain pada diemin. bunag2 fulus aja",0
"harta belaka 25 rebu, ketika wajib dalam film in cocok unboxing. setelah selaku fungsi qc utk mendemonstrasikan lewat teliti, apakah bahan yg dikirim suah kamil alias belum. parahhh",0
"sory yah bestelan ga sesuai, menagih xxl pada deskrisi jebab 50 jauh 75. yg berlabuh belantara 43 jauh 60 nda menempatkan boss..",0
"materi yg dikirim ga tampak remote nya, ga lg gaji disini, warung a minus teliti�",0
benda buruk dikirim!!!!!!,0
"produk cacat , ga pesona sejajar adv cak paling ... kronis",0
"zat ngga sesuai. berharap ragam kelam yg dikirim bunga-bunga biru. surat keterangan chat tulisannya all ready stock, ujung2nya sejumlah peralatan yg diinginkan hilang v lewat berlangsung mengedrop nan bukan setakar dgn amanat",0
pengapalan lama polllllll!!! ga pantes setuju official store.,0
"mana barangnya??! sy pekerjaan 3 seperti n beri (uang) 76rb, mengapa yg dtg semata-mata 1 buntelan promo faedah 15rb aza?! jualan sekali lalu nipu yah?! pdhl kalian official store loh!! toped gimana nih pertanggungjawabannya?! jera sy kalo gini caranya!! balikin doku  sy 60rb!!",0
membenar-benar sifat pucat dikasih hijau.. seller melimpah dalih babibu..,0
"peralatan terlalu jelek, tak fungsi, klaim� adv rusak. mendingan non beli.",0
baso nya asemmm. basi..... menyeberangi ngga gurih terlampau deh. kali jiwa selisih gap yah pasal rasa.. menurut asing daratan pikir2 deh klau kasik beli... dalam mengurus basiii...,0
"cara kemas/kirim lama, seller ditanya doang  elakan minta sabar, harap tunggu. kagak cinta keputusan bila kirim. hrs nya dijawab dapat / tidak. end up zat dalam pickup sorangan  ke pakus utusan krn perlu.",0
bayar tapi paketan berasal g dikasih pecak dah,0
borong remedi diikrim dus polos maksdya apaan nh suka helat nasabah barang apa masdya,0
kira-kira tdk lengkap.. sdh tradisional memberi tahu tp mencapai jam ini belum dekat kirim2... sdh sesekali ditanyakan tp sekadar janji2 aja.,0
sekitar petaruh 3 kg dikirim 1kg a bandel,0
ga hidup gunanya atc ini a mati ga dikasi bubble.. bikin menderita aja..,0
ga cocok sketsa d kirain kusen tau2 namun dus,0
pedagang apaan.. perlengkapan gak diterima.. diajukan pemulangan donasi tambahan pula hr ini v kena notif sdh berhenti maka hadiah sama diteruskan ke penjual... woi... balikan hadiah gua ,0
"jeruknya udh rasan dikirim yg gk busuk, gk muncul pula airnya pilus ketat",0
ga dikirim berat,0
"orng nnya responnya jutek bgt,, sewajarnya aja kali, abdi cm bersoal ga ngajak debat,, agul bgt bakul kyak bgini...",0
"roll diambil 1/4. nampak melalui kepingan sesudah merot mencong. jualan nan benar, tanpa sahaja ingin untungnya belaka",0
kapoooookkk lah...!!!??!!,0
"barli rutin tiap minguu 20pcs yg bingkisan terakhir segenap lega rusak, kendor plong fase baut2 nya, saja muncul jumlah yg kuasa digunakan ( kecelakaan merembes udara per lembah (bukit) bis mengambil lantaran di bocor) dalam tanyakan atas penjaja tapi sayangnya ga kasdu tau semata-mata elakan ga tampil garansi! costumer sedang yg dirugikan krn pengecer yg ga embuh menderita tangkisan pada materi yg dijualnya, semata-mata pengen cuan tapi ga bersedia tau keberatan costumer nya. sedangkan v berakhir patik yakin tiap pengutipan terang ke depot ini tapi kasih nya ga tersua servis yg cakap mencurahkan costumer nya",0
"harta haus , ga sebeh  sihir sekata banget  ... serius",0
"orng nnya responnya jutek bgt,, awam aja kali, hamba cm bersoal ga ngajak debat,, besar cakap bgt pengasong kyak bgini...",0
"packing mata perlengkapan berat  mengecewakan, kotor, bocor, musiknya jg ga jalan, luber rusak",0
penyajian tokonya sampah..,0
"transmisi lambat, sampe masa ini hadiah kita  belum dikembalikan, harusnya pengecer info kalo agak tdk ada, alias arta dikembalikan. samoe skr ga diaksi, payah",0
agak tua semuanya sampainya!!!,0
katanya sehat to l ternyata sehat to m. goresan serta ngak bertimbal serupa poto,0
kira-kira rempak,0
"rasanya gak spt biasanya. pembelian yg ke 3 ini payau kelewatan !!! udah gitu packingannya belaka dibuble wrap, tdk diberi boks spt biasanya, sehingga kripiknya ramai yg relai !!",0
"ini mah tidak pvc, bahanny pipih begitu pu jg ki kecil tapi ga setipis ini, bikin hilang w aja dicutting melenceng mulu , lumayan jentera w xiomi ini graphtec yg puluhan juta bener kage selesai nih gardu kotoran",0
"kulak brg sale, transportasi per grabsend tapiii dimintain bayaran parkir sm driver nya absurd bgt!!!!!!",0
"bagasi ngga sesuai. mensyaratkan berbagai-bagai kelam yg dikirim level biru. layak chat tulisannya all ready stock, ujung2nya beberapa kira-kira yg diinginkan lenyap v berakhir berjalan mentransfer nan tak serasi dgn permohonan",0
buntelan box bekas.....,0
tamat pake rutin 1 candra g terselip hasil. capek,0
pengapalan lelet banget. sejak permintaan - datang pada juntrungan 7 hari. sedangkan rodi bekas beda 2 keadaan mencapai,0
pembelian kesekian kalinya dengan umumnya dikemas pake dus tapi nan dikirim semata-mata pake bubble wrap selanjutnya rusak lagi. ejekan agak runtuh katanya enggak kelengahan warung tapi klop  dicek kurun dewasa patahannya/ serpihannya kurang. ana  kalau satuin tapi tampak dapur nan ada ngak ada. segala pada transmisi mereka sibak bubble wrap langsung diganti gitu?,0
"seller menempatkan materi kurang, belanja 24 mendarat namun 21, dikomplain baik2 sampai-sampai beberapa ga mungkin, nuduh buyer dengkul sedangkan doang  duit 50rb an selisihnya, seumpama menilik tuh struktur menjaring disananya, ga bikin mewah kalo belaka akan nilep 50rb an mah",0
"ternyata blackmores nya lengket, tak cakap dikonsumsi, serius bangettt, walaupun di status tersegel, dalemnya lengket2 sarwa sesudah kapsulnya, tiada pandai dikeluarkan, boro2 dikonsumsi. dicongkel pake garpu, garpunya yg piat",0
"roll diambil 1/4. nampak oleh karena tongkrongan  p sehabis pencong mencong. jualan nan benar, tidak sekadar ingin untungnya semata-mata",0
"selit-belit materi dalam pemerian 4,5kg. sementara itu serius khalis perabot melalui suruhan detik diterima belaka 1kg. selesai ongkir bukan alang kepalang garib oleh karena hakikat serta pantas mengajukan komplain dll menjelang racun memperoleh refund ongkir. merepotkan.",0
"pada chat mensyaratkan pengangkutan instan, jawabanya menyanggupi, tp sehabis dalam bayar, ngga dalam kirim2. kalo overload knp nyanggupin. kacau balau nih bikin kapok.",0
"perlengkapan yg dikirim hrsnya dalam mengontrol dulu, pelanggan kan byr tidak gratis. saat pasak rivert nya yg searah berdiri sahap penahannya. yg sebelahnya nggak wujud sahap penahannya, selesai copotlah klo dekat pake. gimana sih...",0
"seller sombong, shok, ngirim lambatttt sia-sia pake same day, bangunnya tengah hari sungai",0
"sial.. gak lahir semerbak semerbak nya pas sekali, gak maujud serupa sungguh (-sungguh) gelintir kopinya, gak serasi tajuk 100% buah kopi. kecele begitu pantesan gampang kita doang  dikasih sampah. penipu..",0
respon lama... bukan koperatif,0
"kocak , katanya dalam operasi ke gardu cawangan tapi lebih lagi tampuk nya pada menempatkan sedangkan abdi hanya amuh silih target pemeroleh , ripuh adv cak paling gerai ini tetapi menjelang cancel pembelian sendiri dalam bikin ribet",0
"benda reaksioner dkirimnya, bayar 2 tp 1nya remuk",0
"udh bertahun2 honorarium dalam tokped ga sudah cak bertemu seller gaya gini, pada chat dr pagi buta sekata sangat ga bales, ampe nyanyi 2 sejarah hamba pada chat wakaka, mesen keadaan kamis pukul 11, sampenya selasa malem. menginginkan urgent bgt pdhl. insaf dah bener2 worst seller.",0
ciptaan gak dikirim,0
"muatan kotor ini enggak  semestinya dikirimkan ke objek saya, terhadap lamun dekat tong sampah. betul mengecewakan, admin enggak  merespon simetris terlalu chat saya. tekur zat yg dikirimkan, datang dead pixel, silam ebek monitornya kebalik. besar mengecewakan. pemberitahuan bagi teman-teman yg ingin beli, alat pemantau ini enggak  jadi audio/speakernya, kelas cucur pula adv minim baik. asalkan wujud rejeki lebih, belilah beserta nama yg bagus. gua  sekali menyesal gaji dalam sini. beta bukan merekomendasikan ongkos disini.",0
"nga likat sepadan sepatu, perekat nya kayak nya perekat ubu dekat repack",0
kurang lebih enggak  cocok gambar. lasat,0
busyeettt.. lamaaa amit nyampe brgnya. pdhl udh 2x order.,0
kotor bgt! harap tiada dalam kulak komoditas se kotor ini,0
"gak sedia pengaruh, tuma msih hidup, sdh gua  tentamen langsung. merasa ditipu nih, hendaknya angsal karma dah lu",0
transportasi reaksioner,0
taraf perabot kagak cantik,0
bahannya jelek .... modalnya kecewaaaa aja,0
"orng nnya responnya jutek bgt,, normal aja kali, aku cm bersoal ga ngajak debat,, angkuh bgt pedagang kyak bgini...",0
"agak hadir yg tiada dikirim, penjaja waid tentu dikirim atas jangka sy rodi berikutnya. walakin berbatas instruksi ke2 dateng kagak disertakan terus kelangkaan barangnya. pendusta sellernya.",0
"rugi jg kurnia buble warp dikasih brg reject pabrik, ga bs bagi pot. pun rese",0
hancurrrr. adv cukup terkiat lagi rasanya usai a berlama-lama,0
"mac hancur, sementara itu tamat add bubbel. krn dus cuman nempel doank pada mac, jd ketindih2 merewak",0
pekerjaan yg k2 ko sy maha- kecewa... saput habis bersepai replika bertaburan k mna� gak tau ini kekhilafan dr selese seler alias kurir.,0
sempat pertanyaan bila expd nya katanya 10/2023 ternyata exp 2022. kesel aja kangmas bela2in belanja disini yg jauh kian garib dr gerai parak begitu dapet expd 2023,0
ternyata selesai hendak dipakai pertama ngeh apabila boxnya yg dikirim partikel persendian kamar kecil (WC) pecah. sukar deh qcnya tdk melihat klo maujud yg bubar,0
"pengapalan lamban , enggak  saksama , jasad nan dikirim a abnormal , buang2 janji",0
ah apaan ga ngaruh apa2 nan tampil bikin iritasi!!! renyem renyem sirah jadinya,0
payah tak recommended!!!,0
"pengangkutan kedaluwarsa banget... oder hr minggu segar dikirim kamis, setiap ditanya jawabnya tengah proses... jasad dikirim galat size pula warna.. permintaan 34�, biram yg dikirim 32�, hitam... kritis pengorganisasian nya",0
"sory yah antaran ga sesuai, menghendaki xxl pada deskrisi lapang 50 jauh 75. yg berasal belantara 43 a jenjang 60 nda memasukkan boss..",0
lebih-lebih gak dalam mengutus yg ini...,0
"qc oh qc .. kaca dalamnya terbagi katnya udah mendemonstrasikan qc, picking andaikan sedangkan udah nambah buble wrap. perbaiki pelayanan..!",0
"gps & adas gak berfungsi. tanggapan pengasong bertele2. 1,8 jt cm alat potret biasa, langka",0
adminnya mayoritas bac00t.. gontai bgt.. menyesal sungguh dehhh,0
dus sempuras pk bayar..,0
"adminnya lambat. muatan jua enggak  datang dalam sakal ana  sehabis menghuni nyaris 3 minggu. sementara itu kita  siap pembicaraan atas sekitar gardu pada musim nan sekelas pula seluruhnya pernah berbatas sebanyak-banyaknya 3 keadaan selesai beta pesan. sejak sebelah suruhan katanya udah mencapai bersama diterima tanggungan dekat, sementara itu identitas penerimanya aja ga kenal. langsung komplain ke toped, trendi  direspon sehabis a dekat 2 mggu lagi alhasil diputuskan mulai sayap toped bagi direfund.",0
transportasi lelet polllllll!!! ga pantes oke  official store.,0
ga bertimbal gambar .. serta bumbu enggak sampul sapi dusta,0
"pedagang gak tahu aturan beradab , diblngin tambahan pula ngengasss , aneh!!",0
ga serasi expetasi..... barang2 nya ga kuat. sukatan kcl berlambak mainan.,0
cak kok perintah sukatan xl dikasihnya s !!!,0
enggak  berfungsi.,0
amat tiada recommended!!!,0
"seller menempatkan kira-kira kurang, borong 24 asal doang  21, dikomplain baik2 bahkan beberapa ga mungkin, nuduh buyer dengkul sementara itu semata-mata duit 50rb an selisihnya, kalau mendemonstrasikan tuh orde memilah disananya, ga bikin ki berjebah kalo doang  kasdu nilep 50rb an mah",0
"kira-kira dikirim salah, suruhan webcam logitech dalam logitech official mengapa bs dikirimmya headphone jbl! selanjutnya penyulihan peranti pelir 4hari kerja! benar konservatif",0
bahan adv minim perfek sedikit terpangkal jelek,0
"daluang nya jelek , mangsi tempaan maujud nan a dekat kagak jelas pada memahami",0
ga sebati expetasi..... barang2 nya ga kuat. edisi kcl berpunya mainan.,0
"ternyata blackmores nya lengket, kagak dapat dikonsumsi, genting bangettt, walaupun analitis kondisi tersegel, dalemnya lengket2 sarwa selepas kapsulnya, tiada becus  dikeluarkan, boro2 dikonsumsi. dicongkel pake garpu, garpunya yg lantik",0
